notificationId,content,views,startDate,accountId,productId
819184,The product is on sale.,17,2019-06-20,10057119,2003455
819185,The product is on sale.,7,2019-11-17,10057122,2003458
819186,The product is on sale.,20,2019-06-11,10057125,2003461
819187,The product is on sale.,9,2019-12-31,10057128,2003464
819188,The product is on sale.,7,2020-01-03,10057131,2003467
819189,The product is on sale.,12,2019-07-23,10057134,2003470
819190,The product is on sale.,11,2019-10-02,10057137,2003473
819191,The product is on sale.,7,2019-05-30,10057140,2003476
819192,The product is on sale.,5,2019-07-30,10057143,2003479
819193,The product is on sale.,12,2020-01-17,10057146,2003482
819194,The product is on sale.,2,2019-06-19,10057149,2003485
819195,The product is on sale.,4,2020-01-03,10057152,2003488
819196,The product is on sale.,9,2020-01-14,10057155,2003491
819197,The product is on sale.,4,2019-10-28,10057158,2003494
819198,The product is on sale.,20,2019-06-27,10057161,2003497
819199,The product is on sale.,12,2019-07-07,10057164,2003500
819200,The product is on sale.,11,2019-05-15,10057167,2003503
819201,The product is on sale.,2,2019-12-18,10057170,2003506
819202,The product is on sale.,13,2019-08-21,10057173,2003509
819203,The product is on sale.,14,2019-12-23,10057176,2003512
819204,The product is on sale.,15,2019-06-12,10057179,2003515
819205,The product is on sale.,15,2019-09-20,10057182,2003518
819206,The product is on sale.,11,2019-11-09,10057185,2003521
819207,The product is on sale.,17,2019-07-18,10057188,2003524
819208,The product is on sale.,11,2019-09-14,10057191,2003527
819209,The product is on sale.,12,2019-09-02,10057194,2003530
819210,The product is on sale.,20,2020-01-12,10057197,2003533
819211,The product is on sale.,8,2019-07-03,10057200,2003536
819212,The product is on sale.,10,2020-01-22,10057203,2003539
819213,The product is on sale.,14,2019-08-17,10057206,2003542
819214,The product is on sale.,13,2019-09-21,10057209,2003545
819215,The product is on sale.,1,2019-06-09,10057212,2003548
819216,The product is on sale.,11,2019-10-19,10057215,2003551
819217,The product is on sale.,19,2019-07-25,10057218,2003554
819218,The product is on sale.,20,2019-06-28,10057221,2003557
819219,The product is on sale.,13,2019-10-26,10057224,2003560
819220,The product is on sale.,8,2019-10-09,10057227,2003563
819221,The product is on sale.,4,2019-05-26,10057230,2003566
819222,The product is on sale.,4,2019-11-14,10057233,2003569
819223,The product is on sale.,17,2019-10-08,10057236,2003572
819224,The product is on sale.,16,2019-11-25,10057239,2003575
819225,The product is on sale.,19,2019-05-29,10057242,2003578
819226,The product is on sale.,18,2020-01-23,10057245,2003581
819227,The product is on sale.,1,2019-08-18,10057248,2003584
819228,The product is on sale.,14,2019-07-28,10057251,2003587
819229,The product is on sale.,7,2019-12-11,10057254,2003590
819230,The product is on sale.,14,2019-07-23,10057257,2003593
819231,The product is on sale.,1,2019-09-26,10057260,2003596
819232,The product is on sale.,19,2019-12-14,10057263,2003599
819233,The product is on sale.,18,2019-06-16,10057266,2003602
819234,The product is on sale.,14,2019-10-27,10057269,2003605
819235,The product is on sale.,1,2019-05-23,10057272,2003608
819236,The product is on sale.,11,2019-08-28,10057275,2003611
819237,The product is on sale.,5,2019-06-01,10057278,2003614
819238,The product is on sale.,4,2019-10-29,10057281,2003617
819239,The product is on sale.,15,2019-05-28,10057284,2003620
819240,The product is on sale.,11,2019-08-17,10057287,2003623
819241,The product is on sale.,16,2019-07-06,10057290,2003626
819242,The product is on sale.,17,2019-12-31,10057293,2003629
819243,The product is on sale.,5,2020-01-22,10057296,2003632
819244,The product is on sale.,12,2019-11-05,10057299,2003635
819245,The product is on sale.,5,2019-06-15,10057302,2003638
819246,The product is on sale.,5,2019-10-20,10057305,2003641
819247,The product is on sale.,20,2019-06-13,10057308,2003644
819248,The product is on sale.,3,2019-11-24,10057311,2003647
819249,The product is on sale.,1,2019-08-24,10057314,2003650
819250,The product is on sale.,5,2019-12-21,10057317,2003653
819251,The product is on sale.,13,2019-12-30,10057320,2003656
819252,The product is on sale.,17,2020-01-09,10057323,2003659
819253,The product is on sale.,6,2019-05-17,10057326,2003662
819254,The product is on sale.,3,2019-08-31,10057329,2003665
819255,The product is on sale.,19,2019-09-15,10057332,2003668
819256,The product is on sale.,16,2020-01-04,10057335,2003671
819257,The product is on sale.,12,2019-09-03,10057338,2003674
819258,The product is on sale.,4,2019-06-25,10057341,2003677
819259,The product is on sale.,17,2019-11-18,10057344,2003680
819260,The product is on sale.,1,2019-10-23,10057347,2003683
819261,The product is on sale.,19,2019-07-06,10057350,2003686
819262,The product is on sale.,18,2019-10-26,10057353,2003689
819263,The product is on sale.,12,2019-06-28,10057356,2003692
819264,The product is on sale.,20,2019-09-14,10057359,2003695
819265,The product is on sale.,6,2019-12-01,10057362,2003698
819266,The product is on sale.,5,2019-06-05,10057365,2003701
819267,The product is on sale.,10,2019-12-16,10057368,2003704
819268,The product is on sale.,10,2019-11-30,10057371,2003707
819269,The product is on sale.,19,2020-01-11,10057374,2003710
819270,The product is on sale.,18,2019-09-08,10057377,2003713
819271,The product is on sale.,5,2019-07-23,10057380,2003716
819272,The product is on sale.,18,2019-05-16,10057383,2003719
819273,The product is on sale.,3,2019-07-25,10057386,2003722
819274,The product is on sale.,6,2019-12-20,10057389,2003725
819275,The product is on sale.,2,2019-06-14,10057392,2003728
819276,The product is on sale.,9,2019-07-10,10057395,2003731
819277,The product is on sale.,16,2019-11-08,10057398,2003734
819278,The product is on sale.,4,2019-05-25,10057401,2003737
819279,The product is on sale.,13,2019-10-08,10057404,2003740
819280,The product is on sale.,2,2019-11-26,10057407,2003743
819281,The product is on sale.,7,2020-01-18,10057410,2003746
819282,The product is on sale.,1,2019-10-19,10057413,2003749
819283,The product is on sale.,7,2019-12-05,10057416,2003752
819284,The product is on sale.,8,2019-07-27,10057419,2003755
819285,The product is on sale.,19,2019-12-11,10057422,2003758
819286,The product is on sale.,13,2019-05-25,10057425,2003761
819287,The product is on sale.,20,2019-10-05,10057428,2003764
819288,The product is on sale.,5,2019-10-09,10057431,2003767
819289,The product is on sale.,10,2019-06-26,10057434,2003770
819290,The product is on sale.,13,2019-11-11,10057437,2003773
819291,The product is on sale.,3,2019-11-29,10057440,2003776
819292,The product is on sale.,7,2019-10-25,10057443,2003779
819293,The product is on sale.,8,2019-12-11,10057446,2003782
819294,The product is on sale.,13,2019-12-30,10057449,2003785
819295,The product is on sale.,3,2019-05-10,10057452,2003788
819296,The product is on sale.,16,2019-05-29,10057455,2003791
819297,The product is on sale.,20,2020-01-03,10057458,2003794
819298,The product is on sale.,16,2019-11-09,10057461,2003797
819299,The product is on sale.,4,2019-10-28,10057464,2003800
819300,The product is on sale.,5,2019-07-23,10057467,2003803
819301,The product is on sale.,9,2019-09-22,10057470,2003806
819302,The product is on sale.,11,2020-01-11,10057473,2003809
819303,The product is on sale.,12,2019-05-15,10057476,2003812
819304,The product is on sale.,15,2019-05-16,10057479,2003815
819305,The product is on sale.,6,2019-06-08,10057482,2003818
819306,The product is on sale.,18,2019-07-05,10057485,2003821
819307,The product is on sale.,5,2019-10-21,10057488,2003824
819308,The product is on sale.,5,2019-11-15,10057491,2003827
819309,The product is on sale.,13,2019-12-15,10057494,2003830
819310,The product is on sale.,5,2019-12-15,10057497,2003833
819311,The product is on sale.,12,2020-01-16,10057500,2003836
819312,The product is on sale.,16,2019-11-13,10057503,2003839
819313,The product is on sale.,4,2019-06-29,10057506,2003842
819314,The product is on sale.,20,2019-11-27,10057509,2003845
819315,The product is on sale.,17,2019-11-09,10057512,2003848
819316,The product is on sale.,15,2019-11-14,10057515,2003851
819317,The product is on sale.,1,2019-07-04,10057518,2003854
819318,The product is on sale.,2,2019-11-18,10057521,2003857
819319,The product is on sale.,1,2019-06-25,10057524,2003860
819320,The product is on sale.,13,2019-11-30,10057527,2003863
819321,The product is on sale.,5,2019-05-23,10057530,2003866
819322,The product is on sale.,2,2019-10-19,10057533,2003869
819323,The product is on sale.,2,2019-12-27,10057536,2003872
819324,The product is on sale.,6,2019-08-31,10057539,2003875
819325,The product is on sale.,16,2020-01-03,10057542,2003878
819326,The product is on sale.,14,2019-06-06,10057545,2003881
819327,The product is on sale.,10,2019-07-08,10057548,2003884
819328,The product is on sale.,6,2019-11-05,10057551,2003887
819329,The product is on sale.,7,2019-09-23,10057554,2003890
819330,The product is on sale.,8,2019-05-31,10057557,2003893
819331,The product is on sale.,4,2019-09-05,10057560,2003896
819332,The product is on sale.,1,2019-06-01,10057563,2003899
819333,The product is on sale.,10,2019-06-02,10057566,2003902
819334,The product is on sale.,8,2020-01-07,10057569,2003905
819335,The product is on sale.,11,2019-08-14,10057572,2003908
819336,The product is on sale.,12,2019-06-24,10057575,2003911
819337,The product is on sale.,13,2019-06-19,10057578,2003914
819338,The product is on sale.,9,2019-06-27,10057581,2003917
819339,The product is on sale.,12,2019-12-29,10057584,2003920
819340,The product is on sale.,20,2019-10-17,10057587,2003923
819341,The product is on sale.,15,2019-12-05,10057590,2003926
819342,The product is on sale.,3,2019-08-03,10057593,2003929
819343,The product is on sale.,15,2019-08-20,10057596,2003932
819344,The product is on sale.,10,2019-10-25,10057599,2003935
819345,The product is on sale.,14,2019-09-26,10057602,2003938
819346,The product is on sale.,9,2019-06-09,10057605,2003941
819347,The product is on sale.,12,2019-10-10,10057608,2003944
819348,The product is on sale.,12,2019-08-03,10057611,2003947
819349,The product is on sale.,8,2019-11-15,10057614,2003950
819350,The product is on sale.,16,2020-01-12,10057617,2003953
819351,The product is on sale.,2,2019-10-27,10057620,2003956
819352,The product is on sale.,19,2020-01-04,10057623,2003959
819353,The product is on sale.,8,2019-10-01,10057626,2003962
819354,The product is on sale.,7,2019-07-05,10057629,2003965
819355,The product is on sale.,10,2019-05-30,10057632,2003968
819356,The product is on sale.,6,2019-11-05,10057635,2003971
819357,The product is on sale.,7,2019-05-12,10057638,2003974
819358,The product is on sale.,2,2019-12-25,10057641,2003977
819359,The product is on sale.,15,2019-07-17,10057644,2003980
819360,The product is on sale.,12,2019-05-27,10057647,2003983
819361,The product is on sale.,1,2019-07-21,10057650,2003986
819362,The product is on sale.,9,2019-11-25,10057653,2003989
819363,The product is on sale.,15,2019-05-19,10057656,2003992
819364,The product is on sale.,7,2020-01-08,10057659,2003995
819365,The product is on sale.,9,2019-12-19,10057662,2003998
819366,The product is on sale.,8,2019-12-09,10057665,2004001
819367,The product is on sale.,15,2019-07-10,10057668,2004004
819368,The product is on sale.,15,2019-08-19,10057671,2004007
819369,The product is on sale.,7,2019-08-04,10057674,2004010
819370,The product is on sale.,19,2019-10-06,10057677,2004013
819371,The product is on sale.,13,2019-11-30,10057680,2004016
819372,The product is on sale.,17,2019-07-01,10057683,2004019
819373,The product is on sale.,16,2019-10-07,10057686,2004022
819374,The product is on sale.,1,2020-01-05,10057689,2004025
819375,The product is on sale.,12,2019-10-21,10057692,2004028
819376,The product is on sale.,15,2019-10-02,10057695,2004031
819377,The product is on sale.,6,2019-09-09,10057698,2004034
819378,The product is on sale.,9,2019-09-20,10057701,2004037
819379,The product is on sale.,12,2019-10-01,10057704,2004040
819380,The product is on sale.,10,2019-05-26,10057707,2004043
819381,The product is on sale.,14,2019-08-27,10057710,2004046
819382,The product is on sale.,13,2019-05-23,10057713,2004049
819383,The product is on sale.,3,2019-05-26,10057716,2004052
819384,The product is on sale.,15,2019-05-15,10057719,2004055
819385,The product is on sale.,6,2019-07-19,10057722,2004058
819386,The product is on sale.,1,2019-05-20,10057725,2004061
819387,The product is on sale.,13,2019-09-08,10057728,2004064
819388,The product is on sale.,8,2020-01-02,10057731,2004067
819389,The product is on sale.,18,2019-11-09,10057734,2004070
819390,The product is on sale.,9,2019-06-16,10057737,2004073
819391,The product is on sale.,7,2019-07-25,10057740,2004076
819392,The product is on sale.,19,2020-01-19,10057743,2004079
819393,The product is on sale.,10,2019-12-12,10057746,2004082
819394,The product is on sale.,15,2019-10-06,10057749,2004085
819395,The product is on sale.,7,2019-08-11,10057752,2004088
819396,The product is on sale.,15,2019-09-24,10057755,2004091
819397,The product is on sale.,2,2019-05-18,10057758,2004094
819398,The product is on sale.,5,2019-09-29,10057761,2004097
819399,The product is on sale.,17,2019-05-09,10057764,2004100
819400,The product is on sale.,14,2019-08-13,10057767,2004103
819401,The product is on sale.,4,2019-05-23,10057770,2004106
819402,The product is on sale.,17,2019-08-25,10057773,2004109
819403,The product is on sale.,16,2019-10-10,10057776,2004112
819404,The product is on sale.,16,2019-11-20,10057779,2004115
