TransactionId,PaymentMade,cardDetails,OrderNumber
4305801,2019-01-08,5465700,8217058
4305815,2019-08-10,5465703,8217068
4305829,2019-11-17,5465706,8217078
4305843,2019-11-30,5465709,8217088
4305857,2020-01-17,5465712,8217098
4305871,2019-04-30,5465715,8217108
4305885,2019-01-21,5465718,8217118
4305899,2019-03-30,5465721,8217128
4305913,2019-03-15,5465724,8217138
4305927,2019-05-14,5465727,8217148
4305941,2020-01-01,5465730,8217158
4305955,2019-01-14,5465733,8217168
4305969,2019-12-08,5465736,8217178
4305983,2019-09-30,5465739,8217188
4305997,2019-07-04,5465742,8217198
4306011,2020-02-06,5465745,8217208
4306025,2019-11-02,5465748,8217218
4306039,2019-08-02,5465751,8217228
4306053,2019-11-27,5465754,8217238
4306067,2019-05-24,5465757,8217248
4306081,2019-03-01,5465760,8217258
4306095,2019-11-28,5465763,8217268
4306109,2019-02-05,5465766,8217278
4306123,2019-10-17,5465769,8217288
4306137,2019-10-26,5465772,8217298
4306151,2019-04-06,5465775,8217308
4306165,2019-04-17,5465778,8217318
4306179,2019-01-19,5465781,8217328
4306193,2019-10-21,5465784,8217338
4306207,2019-02-10,5465787,8217348
4306221,2020-01-04,5465790,8217358
4306235,2019-10-23,5465793,8217368
4306249,2019-06-13,5465796,8217378
4306263,2020-01-08,5465799,8217388
4306277,2019-08-22,5465802,8217398
4306291,2019-04-15,5465805,8217408
4306305,2019-05-17,5465808,8217418
4306319,2019-10-19,5465811,8217428
4306333,2019-11-23,5465814,8217438
4306347,2019-01-16,5465817,8217448
4306361,2019-09-20,5465820,8217458
4306375,2019-01-20,5465823,8217468
4306389,2019-02-23,5465826,8217478
4306403,2019-11-24,5465829,8217488
4306417,2019-08-24,5465832,8217498
4306431,2019-08-10,5465835,8217508
4306445,2020-02-20,5465838,8217518
4306459,2019-07-16,5465841,8217528
4306473,2019-03-28,5465844,8217538
4306487,2019-10-18,5465847,8217548
4306501,2019-04-18,5465850,8217558
4306515,2019-12-15,5465853,8217568
4306529,2019-06-07,5465856,8217578
4306543,2019-11-28,5465859,8217588
4306557,2019-09-05,5465862,8217598
4306571,2020-02-28,5465865,8217608
4306585,2020-02-29,5465868,8217618
4306599,2019-06-10,5465871,8217628
4306613,2019-09-28,5465874,8217638
4306627,2019-05-22,5465877,8217648
4306641,2020-02-05,5465880,8217658
4306655,2019-08-14,5465883,8217668
4306669,2020-02-22,5465886,8217678
4306683,2019-10-26,5465889,8217688
4306697,2019-03-01,5465892,8217698
4306711,2019-12-07,5465895,8217708
4306725,2019-06-17,5465898,8217718
4306739,2019-03-12,5465901,8217728
4306753,2019-09-29,5465904,8217738
4306767,2019-07-13,5465907,8217748
4306781,2019-11-28,5465910,8217758
4306795,2019-07-02,5465913,8217768
4306809,2019-01-08,5465916,8217778
4306823,2019-06-04,5465919,8217788
4306837,2020-02-09,5465922,8217798
4306851,2019-08-07,5465925,8217808
4306865,2020-01-18,5465928,8217818
4306879,2020-02-06,5465931,8217828
4306893,2019-06-30,5465934,8217838
4306907,2019-10-07,5465937,8217848
4306921,2019-01-10,5465940,8217858
4306935,2019-12-10,5465943,8217868
4306949,2019-04-04,5465946,8217878
4306963,2020-01-04,5465949,8217888
4306977,2020-02-14,5465952,8217898
4306991,2019-12-27,5465955,8217908
4307005,2019-10-11,5465958,8217918
4307019,2019-02-02,5465961,8217928
4307033,2019-03-04,5465964,8217938
4307047,2020-02-20,5465967,8217948
4307061,2020-03-01,5465970,8217958
4307075,2019-12-06,5465973,8217968
4307089,2019-10-07,5465976,8217978
4307103,2019-04-29,5465979,8217988
4307117,2020-01-19,5465982,8217998
4307131,2019-09-26,5465985,8218008
4307145,2019-02-08,5465988,8218018
4307159,2019-08-05,5465991,8218028
4307173,2019-03-20,5465994,8218038
4307187,2019-10-10,5465997,8218048
4307201,2019-10-09,5466000,8218058
4307215,2019-03-26,5466003,8218068
4307229,2020-01-10,5466006,8218078
4307243,2019-04-01,5466009,8218088
4307257,2019-09-05,5466012,8218098
4307271,2019-07-03,5466015,8218108
4307285,2019-01-29,5466018,8218118
4307299,2019-06-23,5466021,8218128
4307313,2019-11-09,5466024,8218138
4307327,2019-08-29,5466027,8218148
4307341,2020-02-08,5466030,8218158
4307355,2019-05-28,5466033,8218168
4307369,2019-08-24,5466036,8218178
4307383,2019-02-16,5466039,8218188
4307397,2019-09-20,5466042,8218198
4307411,2019-08-11,5466045,8218208
4307425,2020-02-22,5466048,8218218
4307439,2019-01-24,5466051,8218228
4307453,2019-09-16,5466054,8218238
4307467,2019-09-22,5466057,8218248
4307481,2019-06-08,5466060,8218258
4307495,2019-08-25,5466063,8218268
4307509,2019-12-20,5466066,8218278
4307523,2019-12-12,5466069,8218288
4307537,2020-01-16,5466072,8218298
4307551,2019-06-30,5466075,8218308
4307565,2020-02-18,5466078,8218318
4307579,2019-09-30,5466081,8218328
4307593,2019-02-24,5466084,8218338
4307607,2019-07-07,5466087,8218348
4307621,2019-06-30,5466090,8218358
4307635,2020-02-03,5466093,8218368
4307649,2019-08-11,5466096,8218378
4307663,2019-01-03,5466099,8218388
4307677,2019-06-26,5466102,8218398
4307691,2020-02-13,5466105,8218408
4307705,2019-07-20,5466108,8218418
4307719,2019-02-04,5466111,8218428
4307733,2019-05-19,5466114,8218438
4307747,2019-04-12,5466117,8218448
4307761,2019-01-01,5466120,8218458
4307775,2019-07-04,5466123,8218468
4307789,2019-12-08,5466126,8218478
4307803,2019-02-14,5466129,8218488
4307817,2020-01-24,5466132,8218498
4307831,2020-02-09,5466135,8218508
4307845,2019-11-12,5466138,8218518
4307859,2019-09-16,5466141,8218528
4307873,2020-01-01,5466144,8218538
4307887,2019-03-17,5466147,8218548
4307901,2019-01-05,5466150,8218558
4307915,2019-09-19,5466153,8218568
4307929,2019-12-23,5466156,8218578
4307943,2019-06-30,5466159,8218588
4307957,2019-10-03,5466162,8218598
4307971,2019-07-06,5466165,8218608
4307985,2019-11-09,5466168,8218618
4307999,2020-01-24,5466171,8218628
4308013,2019-06-14,5466174,8218638
4308027,2019-05-15,5466177,8218648
4308041,2019-06-24,5466180,8218658
4308055,2020-02-17,5466183,8218668
4308069,2019-01-03,5466186,8218678
4308083,2019-10-21,5466189,8218688
4308097,2019-08-11,5466192,8218698
4308111,2019-12-08,5466195,8218708
4308125,2019-01-09,5466198,8218718
4308139,2020-01-16,5466201,8218728
4308153,2019-02-28,5466204,8218738
4308167,2020-02-23,5466207,8218748
4308181,2019-09-11,5466210,8218758
4308195,2019-12-11,5466213,8218768
4308209,2019-06-09,5466216,8218778
4308223,2019-04-30,5466219,8218788
4308237,2019-06-09,5466222,8218798
4308251,2020-02-16,5466225,8218808
4308265,2019-06-15,5466228,8218818
4308279,2020-02-04,5466231,8218828
4308293,2019-06-04,5466234,8218838
4308307,2020-02-18,5466237,8218848
4308321,2019-03-15,5466240,8218858
4308335,2019-05-13,5466243,8218868
4308349,2019-04-17,5466246,8218878
4308363,2019-10-19,5466249,8218888
4308377,2020-02-08,5466252,8218898
4308391,2019-01-03,5466255,8218908
4308405,2019-11-23,5466258,8218918
4308419,2019-11-15,5466261,8218928
4308433,2019-05-15,5466264,8218938
4308447,2019-07-12,5466267,8218948
4308461,2020-02-03,5466270,8218958
4308475,2020-02-09,5466273,8218968
4308489,2019-05-28,5466276,8218978
4308503,2019-02-22,5466279,8218988
4308517,2019-01-21,5466282,8218998
4308531,2019-06-26,5466285,8219008
4308545,2020-01-16,5466288,8219018
4308559,2019-11-26,5466291,8219028
4308573,2019-08-19,5466294,8219038
4308587,2020-02-27,5466297,8219048
4308601,2019-07-21,5466300,8219058
4308615,2019-03-02,5466303,8219068
4308629,2019-09-16,5466306,8219078
4308643,2019-12-15,5466309,8219088
4308657,2019-04-26,5466312,8219098
4308671,2019-03-08,5466315,8219108
4308685,2019-03-22,5466318,8219118
4308699,2020-01-07,5466321,8219128
4308713,2020-01-04,5466324,8219138
4308727,2019-07-17,5466327,8219148
4308741,2019-05-31,5466330,8219158
4308755,2019-05-19,5466333,8219168
4308769,2019-11-15,5466336,8219178
4308783,2019-09-27,5466339,8219188
4308797,2019-11-22,5466342,8219198
4308811,2019-06-12,5466345,8219208
4308825,2019-07-17,5466348,8219218
4308839,2019-12-04,5466351,8219228
4308853,2019-04-27,5466354,8219238
4308867,2019-05-01,5466357,8219248
4308881,2020-01-27,5466360,8219258
4308895,2020-01-11,5466363,8219268
4308909,2019-05-05,5466366,8219278
4308923,2019-06-18,5466369,8219288
4308937,2020-02-24,5466372,8219298
4308951,2019-08-08,5466375,8219308
4308965,2019-06-29,5466378,8219318
4308979,2019-06-25,5466381,8219328
4308993,2019-11-04,5466384,8219338
4309007,2019-04-23,5466387,8219348
4309021,2019-11-13,5466390,8219358
4309035,2020-02-23,5466393,8219368
4309049,2019-11-27,5466396,8219378
4309063,2019-12-15,5466399,8219388
4309077,2019-02-23,5466402,8219398
4309091,2019-11-29,5466405,8219408
4309105,2019-08-16,5466408,8219418
4309119,2019-01-05,5466411,8219428
4309133,2019-05-19,5466414,8219438
4309147,2019-07-13,5466417,8219448
4309161,2020-02-09,5466420,8219458
4309175,2019-07-27,5466423,8219468
4309189,2019-07-06,5466426,8219478
4309203,2019-01-12,5466429,8219488
4309217,2019-04-14,5466432,8219498
4309231,2019-02-23,5466435,8219508
4309245,2019-02-26,5466438,8219518
4309259,2019-11-07,5466441,8219528
4309273,2019-11-22,5466444,8219538
4309287,2019-09-22,5466447,8219548
4309301,2019-05-23,5466450,8219558
4309315,2019-01-19,5466453,8219568
4309329,2019-06-01,5466456,8219578
4309343,2020-01-01,5466459,8219588
4309357,2019-08-17,5466462,8219598
4309371,2019-10-22,5466465,8219608
4309385,2020-01-11,5466468,8219618
4309399,2019-04-13,5466471,8219628
4309413,2019-12-04,5466474,8219638
4309427,2019-10-10,5466477,8219648
4309441,2019-12-27,5466480,8219658
4309455,2019-03-06,5466483,8219668
4309469,2019-05-15,5466486,8219678
4309483,2020-01-04,5466489,8219688
4309497,2019-11-09,5466492,8219698
4309511,2019-10-27,5466495,8219708
4309525,2019-04-10,5466498,8219718
4309539,2019-04-16,5466501,8219728
4309553,2019-10-09,5466504,8219738
4309567,2019-12-21,5466507,8219748
4309581,2019-04-28,5466510,8219758
4309595,2019-09-30,5466513,8219768
4309609,2019-04-07,5466516,8219778
4309623,2019-08-07,5466519,8219788
4309637,2019-08-09,5466522,8219798
4309651,2019-12-12,5466525,8219808
4309665,2019-10-10,5466528,8219818
4309679,2019-01-21,5466531,8219828
4309693,2019-08-23,5466534,8219838
4309707,2020-02-15,5466537,8219848
4309721,2019-04-16,5466540,8219858
4309735,2019-08-09,5466543,8219868
4309749,2019-07-01,5466546,8219878
4309763,2019-07-05,5466549,8219888
4309777,2019-05-05,5466552,8219898
4309791,2019-09-29,5466555,8219908
4309805,2019-10-02,5466558,8219918
4309819,2019-10-09,5466561,8219928
4309833,2019-10-19,5466564,8219938
4309847,2019-04-30,5466567,8219948
4309861,2019-09-09,5466570,8219958
4309875,2019-04-21,5466573,8219968
4309889,2019-12-13,5466576,8219978
4309903,2019-09-07,5466579,8219988
4309917,2020-01-25,5466582,8219998
4309931,2019-05-09,5466585,8220008
4309945,2020-01-27,5466588,8220018
4309959,2019-11-03,5466591,8220028
4309973,2019-04-20,5466594,8220038
4309987,2020-02-16,5466597,8220048
4310001,2019-06-10,5466600,8220058
4310015,2019-04-25,5466603,8220068
4310029,2019-03-01,5466606,8220078
4310043,2019-09-28,5466609,8220088
4310057,2019-09-10,5466612,8220098
4310071,2019-09-25,5466615,8220108
4310085,2019-05-15,5466618,8220118
4310099,2019-11-22,5466621,8220128
4310113,2019-08-29,5466624,8220138
4310127,2020-01-21,5466627,8220148
4310141,2019-09-21,5466630,8220158
4310155,2020-01-16,5466633,8220168
4310169,2019-08-03,5466636,8220178
4310183,2019-09-11,5466639,8220188
4310197,2019-05-30,5466642,8220198
4310211,2019-08-06,5466645,8220208
4310225,2019-11-23,5466648,8220218
4310239,2019-08-13,5466651,8220228
4310253,2020-01-12,5466654,8220238
4310267,2019-03-24,5466657,8220248
4310281,2020-01-24,5466660,8220258
4310295,2019-09-17,5466663,8220268
4310309,2019-07-26,5466666,8220278
4310323,2019-07-05,5466669,8220288
4310337,2020-02-18,5466672,8220298
4310351,2019-04-16,5466675,8220308
4310365,2019-07-17,5466678,8220318
4310379,2019-02-24,5466681,8220328
4310393,2019-01-29,5466684,8220338
4310407,2020-02-11,5466687,8220348
4310421,2019-01-11,5466690,8220358
4310435,2019-12-11,5466693,8220368
4310449,2019-04-27,5466696,8220378
4310463,2019-11-11,5466699,8220388
4310477,2019-03-30,5466702,8220398
4310491,2019-11-12,5466705,8220408
4310505,2020-02-07,5466708,8220418
4310519,2019-05-16,5466711,8220428
4310533,2019-11-30,5466714,8220438
4310547,2019-01-22,5466717,8220448
4310561,2019-06-17,5466720,8220458
4310575,2019-09-26,5466723,8220468
4310589,2019-09-08,5466726,8220478
4310603,2019-10-17,5466729,8220488
4310617,2019-10-11,5466732,8220498
4310631,2020-01-13,5466735,8220508
4310645,2019-06-18,5466738,8220518
4310659,2019-12-07,5466741,8220528
4310673,2019-08-15,5466744,8220538
4310687,2019-05-12,5466747,8220548
4310701,2020-02-21,5466750,8220558
4310715,2019-05-18,5466753,8220568
4310729,2019-09-30,5466756,8220578
4310743,2020-02-13,5466759,8220588
4310757,2019-07-28,5466762,8220598
4310771,2019-04-17,5466765,8220608
4310785,2019-02-13,5466768,8220618
4310799,2020-02-08,5466771,8220628
4310813,2019-05-28,5466774,8220638
4310827,2020-01-19,5466777,8220648
4310841,2019-09-29,5466780,8220658
4310855,2020-02-19,5466783,8220668
4310869,2019-10-11,5466786,8220678
4310883,2019-03-16,5466789,8220688
4310897,2020-02-20,5466792,8220698
4310911,2020-02-13,5466795,8220708
4310925,2019-02-14,5466798,8220718
4310939,2020-01-16,5466801,8220728
4310953,2019-04-15,5466804,8220738
4310967,2019-03-11,5466807,8220748
4310981,2019-09-12,5466810,8220758
4310995,2019-11-16,5466813,8220768
4311009,2019-03-27,5466816,8220778
4311023,2019-09-26,5466819,8220788
4311037,2019-01-12,5466822,8220798
4311051,2019-08-16,5466825,8220808
4311065,2020-02-17,5466828,8220818
4311079,2019-10-13,5466831,8220828
4311093,2019-07-26,5466834,8220838
4311107,2020-01-12,5466837,8220848
4311121,2019-09-03,5466840,8220858
4311135,2019-09-27,5466843,8220868
4311149,2019-11-08,5466846,8220878
4311163,2020-01-16,5466849,8220888
4311177,2019-04-08,5466852,8220898
4311191,2020-01-26,5466855,8220908
4311205,2019-11-26,5466858,8220918
4311219,2019-08-19,5466861,8220928
4311233,2019-11-16,5466864,8220938
4311247,2019-07-26,5466867,8220948
4311261,2020-01-15,5466870,8220958
4311275,2019-09-12,5466873,8220968
4311289,2019-02-17,5466876,8220978
4311303,2019-06-14,5466879,8220988
4311317,2019-06-29,5466882,8220998
4311331,2019-05-15,5466885,8221008
4311345,2019-07-05,5466888,8221018
4311359,2019-02-16,5466891,8221028
4311373,2020-02-21,5466894,8221038
4311387,2019-07-18,5466897,8221048
4311401,2019-12-05,5466900,8221058
4311415,2019-09-22,5466903,8221068
4311429,2019-11-07,5466906,8221078
4311443,2019-02-17,5466909,8221088
4311457,2019-11-02,5466912,8221098
4311471,2019-06-28,5466915,8221108
4311485,2019-11-22,5466918,8221118
4311499,2019-12-10,5466921,8221128
4311513,2019-06-03,5466924,8221138
4311527,2019-03-08,5466927,8221148
4311541,2019-12-20,5466930,8221158
4311555,2019-10-24,5466933,8221168
4311569,2019-01-30,5466936,8221178
4311583,2019-05-17,5466939,8221188
4311597,2019-12-23,5466942,8221198
4311611,2019-04-29,5466945,8221208
4311625,2019-01-14,5466948,8221218
4311639,2019-12-11,5466951,8221228
4311653,2019-06-13,5466954,8221238
4311667,2019-01-29,5466957,8221248
4311681,2019-05-12,5466960,8221258
4311695,2019-05-18,5466963,8221268
4311709,2019-10-03,5466966,8221278
4311723,2019-09-20,5466969,8221288
4311737,2020-02-21,5466972,8221298
4311751,2019-12-19,5466975,8221308
4311765,2019-07-14,5466978,8221318
4311779,2019-09-11,5466981,8221328
4311793,2019-05-29,5466984,8221338
4311807,2019-04-10,5466987,8221348
4311821,2020-02-11,5466990,8221358
4311835,2019-12-12,5466993,8221368
4311849,2020-02-08,5466996,8221378
4311863,2019-07-02,5466999,8221388
4311877,2019-03-31,5467002,8221398
4311891,2019-02-18,5467005,8221408
4311905,2020-02-25,5467008,8221418
4311919,2019-07-13,5467011,8221428
4311933,2020-01-02,5467014,8221438
4311947,2019-08-29,5467017,8221448
4311961,2019-10-13,5467020,8221458
4311975,2019-12-09,5467023,8221468
4311989,2019-05-05,5467026,8221478
4312003,2019-06-30,5467029,8221488
4312017,2019-09-02,5467032,8221498
4312031,2019-11-23,5467035,8221508
4312045,2019-03-29,5467038,8221518
4312059,2019-12-08,5467041,8221528
4312073,2019-10-11,5467044,8221538
4312087,2020-01-30,5467047,8221548
4312101,2019-12-31,5467050,8221558
4312115,2019-11-24,5467053,8221568
4312129,2019-01-13,5467056,8221578
4312143,2019-03-25,5467059,8221588
4312157,2019-11-06,5467062,8221598
4312171,2019-11-02,5467065,8221608
4312185,2019-03-26,5467068,8221618
4312199,2019-10-21,5467071,8221628
4312213,2019-07-04,5467074,8221638
4312227,2019-10-06,5467077,8221648
4312241,2020-02-26,5467080,8221658
4312255,2019-09-28,5467083,8221668
4312269,2020-01-19,5467086,8221678
4312283,2019-03-02,5467089,8221688
4312297,2019-11-10,5467092,8221698
4312311,2019-12-10,5467095,8221708
4312325,2019-07-26,5467098,8221718
4312339,2019-04-24,5467101,8221728
4312353,2019-04-03,5467104,8221738
4312367,2020-02-03,5467107,8221748
4312381,2019-08-03,5467110,8221758
4312395,2019-11-01,5467113,8221768
4312409,2019-04-01,5467116,8221778
4312423,2019-07-17,5467119,8221788
4312437,2020-02-14,5467122,8221798
4312451,2019-09-25,5467125,8221808
4312465,2020-02-21,5467128,8221818
4312479,2019-05-01,5467131,8221828
4312493,2019-06-18,5467134,8221838
4312507,2019-12-31,5467137,8221848
4312521,2019-08-25,5467140,8221858
4312535,2019-08-31,5467143,8221868
4312549,2019-01-10,5467146,8221878
4312563,2019-08-11,5467149,8221888
4312577,2019-05-22,5467152,8221898
4312591,2019-09-02,5467155,8221908
4312605,2019-06-16,5467158,8221918
4312619,2019-09-12,5467161,8221928
4312633,2019-12-13,5467164,8221938
4312647,2019-04-13,5467167,8221948
4312661,2019-02-16,5467170,8221958
4312675,2019-11-12,5467173,8221968
4312689,2019-04-23,5467176,8221978
4312703,2019-05-03,5467179,8221988
4312717,2019-09-17,5467182,8221998
4312731,2019-05-16,5467185,8222008
4312745,2019-05-19,5467188,8222018
4312759,2019-05-07,5467191,8222028
4312773,2019-03-04,5467194,8222038
4312787,2019-06-28,5467197,8222048
4312801,2019-10-08,5467200,8222058
4312815,2019-02-10,5467203,8222068
4312829,2020-02-09,5467206,8222078
4312843,2019-11-13,5467209,8222088
4312857,2019-05-29,5467212,8222098
4312871,2020-01-21,5467215,8222108
4312885,2019-06-07,5467218,8222118
4312899,2019-01-03,5467221,8222128
4312913,2019-07-13,5467224,8222138
4312927,2020-01-30,5467227,8222148
4312941,2019-05-12,5467230,8222158
4312955,2020-01-13,5467233,8222168
4312969,2019-01-04,5467236,8222178
4312983,2020-02-23,5467239,8222188
4312997,2019-09-25,5467242,8222198
